Time,BP,MBP,HR,Event
2125.516,99.59705,111.9453,394.75,
2125.517,99.29291,111.8203,394.7812,
2125.518,99.15255,111.75,394.75,
2125.519,98.95759,111.8125,394.8125,
2125.52,98.99658,111.9141,394.9062,
2125.521,98.73144,111.9141,394.75,
2125.522,98.4429,111.7812,394.75,
2125.523,98.30253,111.7109,394.7188,
2125.524,98.12317,111.7812,394.7812,
2125.525,98.15437,111.8828,394.75,
2125.526,97.90482,111.8828,394.7812,
2125.527,97.61628,111.7422,394.7812,
2125.528,97.47591,111.6875,394.7812,
2125.529,97.30435,111.7422,394.75,
2125.53,97.35894,111.8281,394.7812,
2125.531,97.0938,111.8516,394.7812,
2125.532,96.82086,111.7188,394.7812,
2125.533,96.69609,111.6484,394.75,
2125.534,96.54012,111.7188,394.8125,
2125.535,96.57131,111.7812,394.6875,
2125.536,96.32957,111.8203,394.75,
2125.537,96.05663,111.6797,394.8438,
2125.538,95.91626,111.6172,394.7812,
2125.539,95.75249,111.6719,394.7812,
2125.54,95.78369,111.7578,394.75,
2125.541,95.54194,111.7734,394.7188,
2125.542,95.2612,111.6328,394.75,
2125.543,95.11304,111.5703,394.7812,
2125.544,94.94927,111.6328,394.75,
2125.545,94.98826,111.7188,394.6875,
2125.546,94.73872,111.7344,394.6875,
2125.547,94.48137,111.6094,394.7188,
2125.548,94.34101,111.5234,394.75,
2125.549,94.16165,111.5938,394.8125,
2125.55,94.20843,111.6719,394.7812,
2125.551,93.95889,111.6953,394.7188,
2125.552,93.70155,111.5625,394.7188,
2125.553,93.55338,111.4922,394.8438,
2125.554,93.39741,111.5547,394.8438,
2125.555,93.43641,111.6328,394.6875,
2125.556,93.17906,111.6484,394.8438,
2125.557,92.90612,111.5234,394.7812,
2125.558,92.77355,111.4453,394.8125,
2125.559,92.60199,111.5078,394.7188,
2125.56,92.64098,111.5781,394.8125,
2125.561,92.42263,111.5859,394.75,
2125.562,92.16529,111.4609,394.7812,
2125.563,92.0951,111.4062,394.7188,
2125.564,92.01712,111.4531,394.7812,
2125.565,92.28226,111.5469,394.7188,
2125.566,92.32905,111.5469,394.7812,
2125.567,92.47722,111.4141,394.75,
2125.568,92.92952,111.3516,394.7188,
2125.569,93.52219,111.3984,394.7188,
2125.57,94.51257,111.4922,394.7188,
2125.571,95.37038,111.5,394.8125,
2125.572,96.36856,111.3828,394.75,
2125.573,97.67087,111.3203,394.8125,
2125.574,98.97318,111.3828,394.7812,
2125.575,100.6108,111.4531,394.75,
2125.576,101.9833,111.4922,394.75,
2125.577,103.3636,111.3438,394.75,
2125.578,104.9155,111.3047,394.7188,
2125.579,106.3971,111.3594,394.6875,
2125.58,108.1362,111.4453,393.7812,
2125.581,109.5087,111.4531,393.375,
2125.582,110.8266,111.3516,393.9375,
2125.583,112.2926,111.2812,393.375,
2125.584,113.6495,111.3594,393.625,
2125.585,115.2248,111.4453,393.3438,
2125.586,116.3945,111.4688,393.875,
2125.587,117.5331,111.3672,393.375,
2125.588,118.7808,111.3047,393.7188,
2125.589,119.8726,111.3828,393.3125,
2125.59,121.2217,111.4688,393.7188,
2125.591,122.1185,111.5,393.25,
2125.592,122.9529,111.3828,393.5,
2125.593,123.8887,111.3281,393.2812,
2125.594,124.6685,111.3984,393.25,
2125.595,125.6667,111.4844,393.3125,
2125.596,126.197,111.5234,393.2812,
2125.597,126.6649,111.4219,393.3438,
2125.598,127.1718,111.3828,393.3438,
2125.599,127.5383,111.4453,393.8125,
2125.6,128.0998,111.5312,393.375,
2125.601,128.2245,111.5703,393.7812,
2125.602,128.2479,111.4453,393.4375,
2125.603,128.3883,111.4219,393.6562,
2125.604,128.3337,111.4844,393.375,
2125.605,128.5131,111.5781,393.75,
2125.606,128.2869,111.6094,393.3438,
2125.607,127.975,111.4922,393.6875,
2125.608,127.7878,111.4531,393.3438,
2125.609,127.4603,111.5312,393.5,
2125.61,127.3823,111.6172,393.4062,
2125.611,126.93,111.6562,393.4375,
2125.612,126.4153,111.5312,393.2812,
2125.613,126.0566,111.4844,393.25,
2125.614,125.6277,111.5625,393.25,
2125.615,125.425,111.6484,393.3438,
2125.616,124.9025,111.6953,393.9375,
2125.617,124.341,111.5781,393.25,
2125.618,123.9511,111.5156,394.7188,
2125.619,123.4832,111.5859,394.6875,
2125.62,123.3038,111.6875,394.75,
2125.621,122.7813,111.7266,394.7188,
2125.622,122.2355,111.5938,394.7188,
2125.623,121.8689,111.5547,394.75,
2125.624,121.4322,111.6094,394.7812,
2125.625,121.2529,111.7188,394.75,
2125.626,120.7928,111.7422,394.6562,
2125.627,120.2547,111.6172,394.7188,
2125.628,119.8882,111.5703,394.75,
2125.629,119.4593,111.6406,394.6562,
2125.63,119.3033,111.7344,394.8438,
2125.631,118.8276,111.7812,394.8438,
2125.632,118.2895,111.6406,394.7812,
2125.633,117.9386,111.5781,394.8438,
2125.634,117.5253,111.6562,394.8125,
2125.635,117.3615,111.7422,394.7812,
2125.636,116.917,111.7734,394.625,
2125.637,116.4413,111.6562,394.6875,
2125.638,116.1606,111.5938,394.6875,
2125.639,115.8097,111.6719,394.75,
2125.64,115.7473,111.7578,394.7812,
2125.641,115.3886,111.7812,394.6562,
2125.642,115.0142,111.6484,394.7188,
2125.643,114.8037,111.6172,394.8438,
2125.644,114.5386,111.6719,394.7188,
2125.645,114.5697,111.7812,394.7812,
2125.646,114.2968,111.7891,394.6562,
2125.647,113.9771,111.6719,394.7812,
2125.648,113.8289,111.6172,394.7812,
2125.649,113.6262,111.6797,394.75,
2125.65,113.6729,111.7734,394.7188,
2125.651,113.4156,111.7969,394.6562,
2125.652,113.0881,111.6797,394.7812,
2125.653,112.9477,111.6094,394.75,
2125.654,112.7294,111.6953,394.7812,
2125.655,112.7683,111.7734,394.6875,
2125.656,112.4876,111.7969,394.7812,
2125.657,112.1835,111.6719,394.6875,
2125.658,112.0119,111.625,394.7188,
2125.659,111.7936,111.6953,394.8125,
2125.66,111.817,111.7656,394.7188,
2125.661,111.5752,111.8047,394.75,
2125.662,111.2399,111.6797,394.7812,
2125.663,111.0761,111.6172,394.7812,
2125.664,110.8578,111.6719,394.75,
2125.665,110.9124,111.7812,394.75,
2125.666,110.6472,111.7969,394.7812,
2125.667,110.3197,111.6719,394.75,
2125.668,110.1559,111.5938,394.7188,
2125.669,109.9532,111.6719,394.6875,
2125.67,109.9922,111.7656,394.7188,
2125.671,109.7426,111.7812,394.7812,
2125.672,109.4151,111.6797,394.8125,
2125.673,109.2669,111.6016,394.75,
2125.674,109.0486,111.6719,394.6875,
2125.675,109.0798,111.7578,394.7188,
2125.676,108.8302,111.7812,394.75,
2125.677,108.5105,111.6562,394.75,
2125.678,108.3467,111.5938,394.6875,
2125.679,108.1128,111.6719,394.7812,
2125.68,108.1362,111.7578,394.7812,
2125.681,107.8866,111.7734,394.7188,
2125.682,107.5591,111.6484,394.8125,
2125.683,107.3875,111.5859,394.75,
2125.684,107.1458,111.6719,394.6875,
2125.685,107.1848,111.7578,394.7812,
2125.686,106.9118,111.7656,394.75,
2125.687,106.5687,111.6328,394.8438,
2125.688,106.3971,111.5703,394.7812,
2125.689,106.1554,111.6328,394.75,
2125.69,106.171,111.7344,394.8125,
2125.691,105.9059,111.7344,394.75,
2125.692,105.5549,111.625,394.7812,
2125.693,105.3756,111.5625,394.8125,
2125.694,105.1416,111.6172,394.6562,
2125.695,105.1572,111.7109,394.7812,
2125.696,104.8765,111.7344,394.6875,
2125.697,104.5412,111.6094,394.75,
2125.698,104.354,111.5469,394.7188,
2125.699,104.1201,111.6172,394.7812,
2125.7,104.1201,111.6953,394.75,
2125.701,103.8549,111.7109,394.7188,
2125.702,103.504,111.5859,394.7188,
2125.703,103.3324,111.5312,394.7812,
2125.704,103.0907,111.6016,394.7812,
2125.705,103.0907,111.6953,394.8125,
2125.706,102.8099,111.7109,394.8438,
2125.707,102.459,111.5703,394.8125,
2125.708,102.2953,111.5156,394.7188,
2125.709,102.0457,111.5781,394.75,
2125.71,102.0457,111.6484,394.8125,
2125.711,101.7728,111.6719,394.7188,
2125.712,101.414,111.5469,394.7812,
2125.713,101.2347,111.4766,394.7812,
2125.714,101.0007,111.5469,394.75,
2125.715,101.0085,111.6328,394.8438,
2125.716,100.72,111.6484,394.8125,
2125.717,100.3613,111.5078,394.6562,
2125.718,100.1819,111.4609,394.8125,
2125.719,99.94017,111.5234,394.7812,
2125.72,99.92458,111.6172,394.8125,
2125.721,99.63604,111.6328,394.8125,
2125.722,99.28512,111.5,394.6562,
2125.723,99.11355,111.4297,394.75,
2125.724,98.8874,111.4766,394.7812,
2125.725,98.9186,111.5781,394.8438,
2125.726,98.70024,111.5859,394.7188,
2125.727,98.42731,111.4609,394.7188,
2125.728,98.4351,111.4062,394.7188,
2125.729,98.48969,111.4531,394.7812,
2125.73,98.94979,111.5391,394.7812,
2125.731,99.31631,111.5703,394.7812,
2125.732,99.792,111.4219,394.75,
2125.733,100.6576,111.3672,394.75,
2125.734,101.6558,111.4297,394.875,
2125.735,103.1141,111.5234,394.8438,
2125.736,104.4008,111.5234,394.7812,
2125.737,105.7187,111.3984,394.7188,
2125.738,107.3251,111.3594,394.7812,
2125.739,108.9004,111.3984,394.9062,
2125.74,110.811,111.5,394.7812,
2125.741,112.4174,111.5156,394.7812,
2125.742,113.9537,111.3984,394.8438,
2125.743,115.7083,111.3438,393.4375,
2125.744,117.3147,111.4141,391.6875,
2125.745,119.2253,111.5078,391.3438,
2125.746,120.7616,111.5312,391.6875,
2125.747,122.1809,111.4141,391.1562,
2125.748,123.7483,111.375,391.5938,
2125.749,125.152,111.4531,391.1562,
2125.75,126.813,111.5312,391.6562,
2125.751,128.0608,111.5703,391.0938,
2125.752,129.1525,111.4688,391.6562,
2125.753,130.3847,111.3984,391.2812,
2125.754,131.3906,111.4844,391.5625,
2125.755,132.6696,111.5938,391.1562,
2125.756,133.4962,111.625,391.3125,
2125.757,134.1512,111.5156,391.25,
2125.758,134.9155,111.4609,391.25,
2125.759,135.4457,111.5391,391.25,
2125.76,136.2334,111.6484,391.1875,
2125.761,136.5765,111.6953,391.1875,
2125.762,136.7637,111.5781,391.2812,
2125.763,137.0834,111.5234,391.7188,
2125.764,137.2316,111.6016,391.2188,
2125.765,137.6215,111.7109,391.5312,
2125.766,137.6371,111.7422,391.2812,
2125.767,137.5201,111.6406,391.75,
2125.768,137.5591,111.5781,391.25,
2125.769,137.4811,111.6719,391.5938,
2125.77,137.6917,111.7812,391.1562,
2125.771,137.5591,111.8047,391.6562,
2125.772,137.3251,111.6953,391.25,
2125.773,137.3017,111.6484,391.4062,
2125.774,137.1458,111.7344,391.1562,
2125.775,137.3329,111.8359,391.1875,
2125.776,137.1692,111.875,391.2188,
2125.777,136.904,111.7656,391.1875,
2125.778,136.8806,111.7188,391.25,
2125.779,136.7013,111.7812,391.2188,
2125.78,136.8416,111.8906,391.8438,
2125.781,136.6467,111.9297,391.3125,
2125.782,136.3036,111.8203,392.625,
2125.783,136.21,111.7734,392.5938,
2125.784,135.937,111.8516,392.625,
2125.785,135.9682,111.9609,392.5938,
2125.786,135.6563,112,392.5625,
2125.787,135.1884,111.8828,392.625,
2125.788,134.9545,111.8516,392.625,
2125.789,134.5489,111.9219,392.5312,
2125.79,134.4554,112.0156,392.7188,
2125.791,133.9875,112.0547,392.625,
2125.792,133.4026,111.9297,392.6562,
2125.793,133.0127,111.8828,392.5938,
2125.794,132.4746,111.9688,392.6875,
2125.795,132.2173,112.0781,392.75,
2125.796,131.6168,112.1016,392.625,
2125.797,130.8915,111.9922,392.6875,
2125.798,130.3769,111.9453,392.6562,
2125.799,129.7374,112.0078,392.6562,
2125.8,129.3397,112.0938,392.6875,
2125.801,128.7158,112.1406,392.6875,
2125.802,127.936,112.0312,392.6875,
2125.803,127.4135,111.9922,392.5938,
2125.804,126.7897,112.0547,392.7188,
2125.805,126.4777,112.1484,392.625,
2125.806,125.9006,112.1719,392.625,
2125.807,125.23,112.0625,392.6562,
2125.808,124.7933,112.0078,392.5938,
2125.809,124.2708,112.0781,392.625,
2125.81,124.0525,112.1875,392.6875,
2125.811,123.5612,112.2109,392.5312,
2125.812,122.9841,112.0938,392.5312,
2125.813,122.6332,112.0312,392.5312,
2125.814,122.1887,112.1094,392.5938,
2125.815,122.0483,112.1953,392.5938,
2125.816,121.6506,112.2266,392.6562,
2125.817,121.1437,112.1094,392.6875,
2125.818,120.8474,112.0703,392.5312,
2125.819,120.4964,112.1094,392.5312,
2125.82,120.4263,112.2188,392.625,
2125.821,120.0831,112.2578,392.75,
2125.822,119.6308,112.1328,392.6562,
2125.823,119.4125,112.0859,392.5,
2125.824,119.1161,112.1484,392.75,
2125.825,119.1005,112.2422,392.625,
2125.826,118.8276,112.2656,392.75,
2125.827,118.4377,112.1484,392.5625,
2125.828,118.2505,112.0859,392.5625,
2125.829,117.9932,112.1562,392.6562,
2125.83,117.9932,112.25,392.625,
2125.831,117.7592,112.2891,392.5,
2125.832,117.3927,112.1562,392.625,
2125.833,117.2446,112.1172,392.5312,
2125.834,116.995,112.1641,392.625,
2125.835,117.034,112.2656,392.7188,
2125.836,116.8079,112.2969,392.5625,
2125.837,116.4413,112.1797,392.5625,
2125.838,116.3088,112.1172,392.5938,
2125.839,116.0592,112.1719,392.6562,
2125.84,116.0748,112.2734,392.75,
2125.841,115.8487,112.3047,392.5938,
2125.842,115.451,112.1797,392.5938,
2125.843,115.3106,112.1172,392.625,
2125.844,115.061,112.1953,392.7188,
2125.845,115.061,112.2891,392.6875,
2125.846,114.8115,112.3047,392.6875,
2125.847,114.3982,112.1797,392.5625,
2125.848,114.2344,112.1328,392.625,
2125.849,113.9771,112.2109,392.625,
2125.85,113.9771,112.2891,392.6562,
2125.851,113.7353,112.3047,392.5625,
2125.852,113.3298,112.1719,392.6562,
2125.853,113.1505,112.1328,392.5625,
2125.854,112.8619,112.2109,392.6562,
2125.855,112.8619,112.2891,392.625,
2125.856,112.5968,112.3125,392.5938,
2125.857,112.1913,112.1797,392.6562,
2125.858,112.0119,112.1406,392.625,
2125.859,111.7078,112.2031,392.5938,
2125.86,111.7,112.2891,392.625,
2125.861,111.4426,112.3047,392.5,
2125.862,111.0215,112.1719,392.7188,
2125.863,110.8188,112.1406,392.6562,
2125.864,110.5146,112.1797,392.5938,
2125.865,110.4679,112.2734,392.5938,
2125.866,110.1949,112.2969,392.5625,
2125.867,109.7582,112.1797,392.6562,
2125.868,109.5555,112.1172,392.625,
2125.869,109.2513,112.1953,392.7188,
2125.87,109.1967,112.2578,392.5625,
2125.871,108.9394,112.2969,392.625,
2125.872,108.4871,112.1719,392.625,
2125.873,108.2687,112.1172,392.625,
2125.874,107.9724,112.1797,392.625,
2125.875,107.9022,112.2578,392.625,
2125.876,107.6215,112.3047,392.5938,
2125.877,107.177,112.1641,392.625,
2125.878,106.9664,112.0859,392.625,
2125.879,106.6389,112.1562,392.625,
2125.88,106.5765,112.2578,392.625,
2125.881,106.288,112.2578,392.625,
2125.882,105.8435,112.1406,392.625,
2125.883,105.6407,112.1016,392.5938,
2125.884,105.3366,112.1484,392.5938,
2125.885,105.321,112.2422,392.625,
2125.886,105.1338,112.2578,392.6875,
2125.887,104.8453,112.1172,392.5625,
2125.888,104.9311,112.0703,392.5625,
2125.889,105.048,112.1328,392.6562,
2125.89,105.6407,112.2266,392.6562,
2125.891,106.2022,112.2344,392.6875,
2125.892,106.8027,112.1016,392.6875,
2125.893,107.8476,112.0547,392.6875,
2125.894,108.9628,112.125,392.625,
2125.895,110.5458,112.2031,392.6562,
2125.896,111.9807,112.2109,392.6562,
2125.897,113.3532,112.1094,392.6562,
2125.898,115.0532,112.0547,392.6562,
2125.899,116.6831,112.1172,392.625,
2125.9,118.6716,112.2031,392.5938,
2125.901,120.3951,112.2344,392.5625,
2125.902,121.9547,112.1328,392.6875,
2125.903,123.7951,112.0703,391.2812,
2125.904,125.4406,112.1562,400.9688,
2125.905,127.3901,112.2422,400.875,
2125.906,128.9966,112.2578,400.875,
2125.907,130.3847,112.1562,400.7812,
2125.908,131.9911,112.1094,401.4062,
2125.909,133.348,112.1797,400.8125,
2125.91,134.9778,112.2891,401.2188,
2125.911,136.2334,112.3203,400.875,
2125.912,137.2316,112.2031,401.2188,
2125.913,138.4013,112.1719,400.7812,
2125.914,139.3059,112.2344,401.2188,
2125.915,140.4366,112.3359,400.7188,
2125.916,141.2243,112.3984,401.2188,
2125.917,141.7234,112.2969,400.9375,
2125.918,142.3784,112.2422,400.9375,
2125.919,142.7917,112.3047,400.8438,
2125.92,143.478,112.4297,400.8438,
2125.921,143.8055,112.4609,400.7188,
2125.922,143.9069,112.3516,400.8125,
2125.923,144.2266,112.3203,400.8438,
2125.924,144.3436,112.3906,400.875,
2125.925,144.7725,112.5,401.3125,
2125.926,144.8817,112.5391,400.9688,
2125.927,144.8193,112.4375,401.25,
2125.928,144.9908,112.4062,400.875,
2125.929,144.9752,112.4688,401.1562,
2125.93,145.3028,112.5781,400.875,
2125.931,145.3496,112.625,401.25,
2125.932,145.2014,112.4922,400.75,
2125.933,145.3106,112.4766,401.1875,
2125.934,145.2326,112.5469,400.7812,
2125.935,145.4743,112.6641,401.0312,
2125.936,145.4353,112.7109,400.8438,
2125.937,145.178,112.5938,400.8125,
2125.938,145.139,112.5469,400.8125,
2125.939,144.9441,112.6172,400.7812,
2125.94,145.0532,112.7188,400.8438,
2125.941,144.8427,112.7812,400.875,
2125.942,144.4138,112.6641,402.1562,
2125.943,144.1876,112.625,402.2188,
2125.944,143.7977,112.7109,402.25,
2125.945,143.6963,112.8281,402.1875,
2125.946,143.2752,112.8594,402.1562,
2125.947,142.6124,112.7344,402.1875,
2125.948,142.2225,112.7031,402.1562,
2125.949,141.6064,112.7812,402.2188,
2125.95,141.2867,112.8906,402.1875,
2125.951,140.6784,112.9297,402.2188,
2125.952,139.8518,112.8203,402.1875,
2125.953,139.2357,112.7734,402.375,
2125.954,138.4325,112.8438,402.375,
2125.955,137.9334,112.9453,402.3125,
2125.956,137.177,112.9844,402.1875,
2125.957,136.1944,112.8672,402.2188,
2125.958,135.4613,112.8281,402.2188,
2125.959,134.6035,112.8906,402.3125,
2125.96,134.0654,113.0078,402.3125,
2125.961,133.3012,113.0469,402.3125,
2125.962,132.3966,112.9297,402.1875,
2125.963,131.7182,112.8828,402.3438,
2125.964,130.9695,112.9453,402.25,
2125.965,130.5484,113.0469,402.25,
2125.966,129.909,113.0859,402.25,
2125.967,129.1135,112.9688,402.1875,
2125.968,128.6067,112.9141,402.2812,
2125.969,127.9906,113,402.2188,
2125.97,127.7021,113.0859,402.2188,
2125.971,127.2342,113.125,402.2812,
2125.972,126.5869,112.9922,402.2812,
2125.973,126.1892,112.9453,402.1875,
2125.974,125.7057,113.0234,402.1875,
2125.975,125.5419,113.0938,402.2188,
2125.976,125.1676,113.1484,402.1875,
2125.977,124.6217,113.0234,402.25,
2125.978,124.3254,112.9688,402.2188,
2125.979,123.9355,113.0312,402.2812,
2125.98,123.8575,113.1484,402.1875,
2125.981,123.5612,113.1641,402.25,
2125.982,123.0933,113.0547,402.25,
2125.983,122.8671,113.0078,402.1875,
2125.984,122.5396,113.0703,402.2188,
2125.985,122.5084,113.1641,402.1875,
2125.986,122.2589,113.2031,402.2812,
2125.987,121.8144,113.0859,402.1875,
2125.988,121.635,113.0156,402.125,
2125.989,121.3309,113.0703,402.25,
2125.99,121.3075,113.1875,402.1875,
2125.991,121.0969,113.2109,402.25,
2125.992,120.668,113.1094,402.25,
2125.993,120.5042,113.0312,402.25,
2125.994,120.1923,113.0859,402.125,
2125.995,120.1845,113.1953,402.1875,
2125.996,119.974,113.2344,402.2188,
2125.997,119.5373,113.1016,402.25,
2125.998,119.3657,113.0469,402.2188,
2125.999,119.0538,113.1016,402.1562,
2126,119.0148,113.2266,402.125,
2126.001,118.7886,113.2422,402.1875,
2126.002,118.3519,113.1172,402.2188,
2126.003,118.157,113.0703,402.1562,
2126.004,117.8372,113.1328,402.1562,
2126.005,117.7982,113.2188,402.2188,
2126.006,117.5565,113.2578,402.2812,
2126.007,117.1042,113.1328,402.2188,
2126.008,116.9092,113.0703,402.25,
2126.009,116.5817,113.1484,402.125,
2126.01,116.5505,113.2344,402.1875,
2126.011,116.3088,113.2734,402.1875,
2126.012,115.8487,113.1484,402.2812,
2126.013,115.6459,113.0781,402.3125,
2126.014,115.3262,113.1406,402.1875,
2126.015,115.2872,113.2422,402.2812,
2126.016,115.0376,113.2734,402.1875,
2126.017,114.5775,113.125,402.1875,
2126.018,114.3748,113.0781,402.125,
2126.019,114.0629,113.1641,402.1562,
2126.02,113.9849,113.2344,402.2188,
2126.021,113.7353,113.2578,402.1875,
2126.022,113.2752,113.1406,402.3125,
2126.023,113.0647,113.0859,402.2188,
2126.024,112.7138,113.1406,402.3438,
2126.025,112.6514,113.2578,402.2188,
2126.026,112.4018,113.2656,402.25,
2126.027,111.9339,113.125,402.1875,
2126.028,111.7156,113.0859,402.1562,
2126.029,111.3647,113.1328,402.2188,
2126.03,111.3023,113.2422,402.1875,
2126.031,111.0371,113.2422,402.2812,
2126.032,110.5692,113.1328,402.1875,
2126.033,110.3353,113.0625,402.125,
2126.034,109.9844,113.1406,402.25,
2126.035,109.9064,113.2344,402.3125,
2126.036,109.6568,113.2422,402.2812,
2126.037,109.1733,113.1094,402.125,
2126.038,108.9472,113.0703,402.1875,
2126.039,108.5963,113.1328,402.3125,
2126.04,108.5105,113.2188,402.1875,
2126.041,108.2609,113.2266,402.2188,
2126.042,107.793,113.1094,402.1875,
2126.043,107.6059,113.0703,402.125,
2126.044,107.3485,113.1094,402.25,
2126.045,107.4109,113.2031,402.1875,
2126.046,107.4343,113.2266,402.2188,
2126.047,107.3329,113.1016,402.1562,
2126.048,107.7151,113.0391,402.1875,
2126.049,108.1362,113.0859,402.25,
2126.05,109.0954,113.1953,402.25,
2126.051,110.0311,113.2031,402.25,
2126.052,110.9435,113.0781,402.1562,
2126.053,112.316,113.0234,402.2188,
2126.054,113.6495,113.0859,402.2188,
2126.055,115.412,113.1797,402.25,
2126.056,117.0496,113.1953,402.1875,
2126.057,118.5001,113.0859,402.2188,
2126.058,120.3015,113.0234,402.1875,
2126.059,121.9391,113.0859,402.2188,
2126.06,123.9589,113.1953,402.2812,
2126.061,125.7447,113.2344,402.1875,
2126.062,127.2498,113.125,401.1875,
2126.063,129.02,113.0703,404.0938,
2126.064,130.5718,113.125,404.4688,
2126.065,132.3966,113.2422,404.1562,
2126.066,133.9251,113.2656,404.3125,
2126.067,135.126,113.1641,404.0938,
2126.068,136.5453,113.1172,404.4688,
2126.069,137.6683,113.1875,404.0625,
2126.07,139.0563,113.2734,404.2812,
2126.071,140.1013,113.3359,404,
2126.072,140.8188,113.2188,404.0938,
2126.073,141.7312,113.1719,404,
2126.074,142.3394,113.2422,404.125,
2126.075,143.1816,113.3594,404.125,
2126.076,143.7119,113.3984,404.0938,
2126.077,143.9225,113.3047,404.5625,
2126.078,144.3358,113.2578,404.0938,
2126.079,144.484,113.3203,404.6562,
2126.08,144.9207,113.4219,404.1562,
2126.081,145.0922,113.4766,404.375,
2126.082,144.9596,113.3594,404.125,
2126.083,145.0844,113.3438,404.4688,
2126.084,145.0064,113.4062,404.125,
2126.085,145.256,113.5078,404.5312,
2126.086,145.256,113.5703,404,
2126.087,144.9908,113.4531,404.375,
2126.088,144.983,113.4062,404.0625,
2126.089,144.8115,113.4688,404.1562,
2126.09,144.9129,113.5859,404.0312,
2126.091,144.8037,113.6172,404,
2126.092,144.3982,113.5078,404.125,
2126.093,144.2734,113.4844,404.1562,
2126.094,143.9459,113.5547,404.2812,
2126.095,143.8913,113.6719,404.0312,
2126.096,143.5794,113.6875,404.5,
2126.097,143.0257,113.5938,404.0625,
2126.098,142.7137,113.5547,404.4062,
2126.099,142.1835,113.625,404.125,
2126.1,141.9573,113.7422,404.4375,
2126.101,141.4738,113.7891,405.5,
2126.102,140.7564,113.6562,405.5312,
2126.103,140.2495,113.6094,405.5312,
2126.104,139.5944,113.6797,405.5312,
2126.105,139.2123,113.7891,405.4375,
2126.106,138.5963,113.8359,405.5625,
2126.107,137.7462,113.7188,405.5938,
2126.108,137.1458,113.6797,405.5938,
2126.109,136.3971,113.7422,405.4062,
2126.11,135.898,113.8516,405.4688,
2126.111,135.2118,113.8906,405.5,
2126.112,134.2604,113.7812,405.625,
2126.113,133.6054,113.7266,405.5625,
2126.114,132.7787,113.7734,405.5312,
2126.115,132.2407,113.8984,405.4688,
2126.116,131.5544,113.9297,405.375,
2126.117,130.642,113.8203,405.5312,
2126.118,130.0337,113.7734,405.5625,
2126.119,129.2851,113.8281,405.5,
2126.12,128.8484,113.9297,405.5312,
2126.121,128.2947,113.9609,405.5312,
2126.122,127.5149,113.8516,405.4375,
2126.123,127.0392,113.8203,405.5312,
2126.124,126.4387,113.8594,405.4375,
2126.125,126.1502,113.9766,405.5625,
2126.126,125.7369,114.0078,405.4375,
2126.127,125.0974,113.8672,405.4688,
2126.128,124.7309,113.8359,405.5,
2126.129,124.2552,113.8828,405.4062,
2126.13,124.0914,114.0078,405.5312,
2126.131,123.7795,114.0156,405.5312,
2126.132,123.2414,113.9062,405.5938,
2126.133,122.9997,113.8594,405.4688,
2126.134,122.5786,113.9062,405.5,
2126.135,122.4772,114.0078,405.4688,
2126.136,122.2433,114.0469,405.5625,
2126.137,121.7676,113.9219,405.4062,
2126.138,121.557,113.8594,405.5312,
2126.139,121.2373,113.9297,405.4375,
2126.14,121.1671,114.0391,405.5625,
2126.141,120.9409,114.0703,405.4688,
2126.142,120.5042,113.9297,405.5312,
2126.143,120.3171,113.8828,405.4375,
2126.144,119.974,113.9453,405.5312,
2126.145,119.935,114.0391,405.5312,
2126.146,119.7322,114.0703,405.5312,
2126.147,119.2643,113.9531,405.5625,
2126.148,119.0772,113.8984,405.4062,
2126.149,118.7496,113.9453,405.5,
2126.15,118.7106,114.0703,405.5,
2126.151,118.5001,114.0781,405.5938,
2126.152,118.0634,113.9531,405.375,
2126.153,117.8762,113.9062,405.5312,
2126.154,117.5253,113.9609,405.4688,
2126.155,117.4629,114.0469,405.5312,
2126.156,117.2602,114.0859,405.5312,
2126.157,116.8079,113.9688,405.4688,
2126.158,116.6207,113.9062,405.5312,
2126.159,116.2698,113.9609,405.5312,
2126.16,116.1996,114.0469,405.5,
2126.161,116.0046,114.0938,405.4688,
2126.162,115.5601,113.9609,405.4688,
2126.163,115.3418,113.9062,405.4688,
2126.164,115.022,113.9609,405.4688,
2126.165,114.9831,114.0703,405.5625,
2126.166,114.7647,114.0938,405.5312,
2126.167,114.328,113.9609,405.4062,
2126.168,114.1408,113.9375,405.5938,
2126.169,113.8289,113.9688,405.5312,
2126.17,113.7665,114.0703,405.5312,
2126.171,113.5794,114.1016,405.4062,
2126.172,113.1505,113.9609,405.5312,
2126.173,112.9711,113.9141,405.5,
2126.174,112.6514,113.9531,405.5312,
2126.175,112.589,114.0703,405.5625,
2126.176,112.4174,114.0859,405.4062,
2126.177,111.9729,113.9609,405.5625,
2126.178,111.7858,113.9219,405.5312,
2126.179,111.4816,113.9453,405.5312,
2126.18,111.4036,114.0469,405.5,
2126.181,111.2165,114.0781,405.4062,
2126.182,110.7642,113.9688,405.5312,
2126.183,110.5614,113.9062,405.4688,
2126.184,110.2261,113.9531,405.4375,
2126.185,110.1637,114.0469,405.5,
2126.186,109.9454,114.0703,405.4062,
2126.187,109.5087,113.9531,405.5312,
2126.188,109.3059,113.8906,405.5312,
2126.189,108.9628,113.9297,405.5,
2126.19,108.877,114.0469,405.4375,
2126.191,108.6742,114.0625,405.5938,
2126.192,108.2141,113.9062,405.4688,
2126.193,108.0036,113.8594,405.4375,
2126.194,107.6761,113.9062,405.5938,
